k,mention_id,fortune_rank_2025,company_name,ticker,cik_padded,target_report_year,filing_date,report_date,local_text_path,sentence_index,window_start,window_end,ai_keyword,window_text,token_count,seed_efficiency_productivity_count,seed_negative_sensitive_count,seed_content_generation_count,seed_privacy_data_security_count,seed_infrastructure_platform_count,seed_efficiency_productivity_count,seed_negative_sensitive_count,seed_content_generation_count,seed_privacy_data_security_count,seed_infrastructure_platform_count,topic_id,topic_terms
5,NVDA_2025_173,16,Nvidia,NVDA,0001045810,2025,2025-02-26,2025-01-26,data/processed/sec_10k_text/top100/chunk_01/NVDA/2025_NVDA_10k.txt,173,172,174,AI,"There are over 5.9 million developers worldwide using CUDA and our other software tools to help deploy our technology in our target markets. We evangelize AI through partnerships with hundreds of universities and thousands of startups through our Inception program. Additionally, our Deep Learning Institute provides instruction on the latest techniques on how to design, train, and deploy neural networks in applications using our accelerated computing platform.",44,0,0,0,0,1,0,0,0,0,1,3,ai; cloud; software; solutions; services; customers; platform; data; computing; intel; products; infrastructure; nvidia; applications; edge
5,NVDA_2025_174,16,Nvidia,NVDA,0001045810,2025,2025-02-26,2025-01-26,data/processed/sec_10k_text/top100/chunk_01/NVDA/2025_NVDA_10k.txt,174,173,175,Deep Learning,"We evangelize AI through partnerships with hundreds of universities and thousands of startups through our Inception program. Additionally, our Deep Learning Institute provides instruction on the latest techniques on how to design, train, and deploy neural networks in applications using our accelerated computing platform. Extending our technology and platform leadership in computer graphics.",35,0,0,0,0,2,0,0,0,0,2,3,ai; cloud; software; solutions; services; customers; platform; data; computing; intel; products; infrastructure; nvidia; applications; edge
5,NVDA_2025_176,16,Nvidia,NVDA,0001045810,2025,2025-02-26,2025-01-26,data/processed/sec_10k_text/top100/chunk_01/NVDA/2025_NVDA_10k.txt,176,175,177,AI,Extending our technology and platform leadership in computer graphics. We believe that computer graphics infused with AI is fundamental to the continued expansion and evolution of computing. We apply our research and development resources to enhance the user experience for consumer entertainment and professional visualization applications and create new virtual world and simulation capabilities.,33,0,0,0,0,1,0,0,0,0,1,3,ai; cloud; software; solutions; services; customers; platform; data; computing; intel; products; infrastructure; nvidia; applications; edge
5,NVDA_2025_179,16,Nvidia,NVDA,0001045810,2025,2025-02-26,2025-01-26,data/processed/sec_10k_text/top100/chunk_01/NVDA/2025_NVDA_10k.txt,179,178,180,AI,"Our technologies are instrumental in driving the gaming, design, and creative industries forward, as developers leverage our libraries and algorithms to deliver an optimized experience on our GeForce and NVIDIA RTX platforms. Our computer graphics platforms leverage AI end-to-end, from the developer tools and cloud services to the Tensor Cores included in all RTX-class GPUs. For example, NVIDIA Avatar Cloud Engine, or ACE, is 7 Table of Contents a suite of technologies that help developers bring digital avatars to life with generative AI, running in the cloud or locally on the PC.",53,0,0,1,0,3,0,0,1,0,3,3,ai; cloud; software; solutions; services; customers; platform; data; computing; intel; products; infrastructure; nvidia; applications; edge
5,NVDA_2025_180,16,Nvidia,NVDA,0001045810,2025,2025-02-26,2025-01-26,data/processed/sec_10k_text/top100/chunk_01/NVDA/2025_NVDA_10k.txt,180,179,181,generative AI,"Our computer graphics platforms leverage AI end-to-end, from the developer tools and cloud services to the Tensor Cores included in all RTX-class GPUs. For example, NVIDIA Avatar Cloud Engine, or ACE, is 7 Table of Contents a suite of technologies that help developers bring digital avatars to life with generative AI, running in the cloud or locally on the PC. GeForce Experience enhances each gamer’s experience by optimizing their PC’s settings, as well as enabling the recording and sharing of gameplay.",47,0,0,0,0,3,0,0,0,0,3,3,ai; cloud; software; solutions; services; customers; platform; data; computing; intel; products; infrastructure; nvidia; applications; edge
5,NVDA_2025_188,16,Nvidia,NVDA,0001045810,2025,2025-02-26,2025-01-26,data/processed/sec_10k_text/top100/chunk_01/NVDA/2025_NVDA_10k.txt,188,187,189,AI,"The algorithms required for autonomous driving - such as perception, localization, and planning - are too complex for legacy hand-coded approaches and will use multiple neural networks instead. Therefore, we provide an AI-based hardware and software solution, designed and implemented from the ground up based on automotive safety standards, for the AV and EV market under the DRIVE brand, which we are bringing to market through our partnerships with automotive OEMs, tier-1 suppliers, and start-ups. Our AV solution also includes the GPU-based hardware required to train the neural networks before their in-vehicle deployment, as well as to re-simulate their operation prior to any over-the-air software updates.",65,0,0,0,0,0,0,0,0,0,0,3,ai; cloud; software; solutions; services; customers; platform; data; computing; intel; products; infrastructure; nvidia; applications; edge
5,NVDA_2025_199,16,Nvidia,NVDA,0001045810,2025,2025-02-26,2025-01-26,data/processed/sec_10k_text/top100/chunk_01/NVDA/2025_NVDA_10k.txt,199,198,200,generative AI,"We also employ a team of application engineers and solution architects to provide pre-sales assistance to our partner network in designing, testing, and qualifying system designs that incorporate our platforms. For example, our solution architects work with CSPs to provide pre-sales assistance to enable our customers to optimize their hardware and software infrastructure for generative AI and LLM training and deployment. They also work with foundation model and enterprise software developers to enable our customers to optimize the training and fine-tuning of their models and services, and with enterprise end-users, often in collaboration with their global system integrator of choice, to fine-tune models and build AI applications.",64,2,0,0,0,6,2,0,0,0,6,3,ai; cloud; software; solutions; services; customers; platform; data; computing; intel; products; infrastructure; nvidia; applications; edge
5,NVDA_2025_200,16,Nvidia,NVDA,0001045810,2025,2025-02-26,2025-01-26,data/processed/sec_10k_text/top100/chunk_01/NVDA/2025_NVDA_10k.txt,200,199,201,AI,"For example, our solution architects work with CSPs to provide pre-sales assistance to enable our customers to optimize their hardware and software infrastructure for generative AI and LLM training and deployment. They also work with foundation model and enterprise software developers to enable our customers to optimize the training and fine-tuning of their models and services, and with enterprise end-users, often in collaboration with their global system integrator of choice, to fine-tune models and build AI applications. We believe that the depth and quality of our design support are key to improving our partner network’s time-to-market, maintaining a high level of customer satisfaction, and fostering relationships that encourage our customers and partner network to use the next generation of our products within each platform.",72,2,2,1,1,6,2,2,1,1,6,3,ai; cloud; software; solutions; services; customers; platform; data; computing; intel; products; infrastructure; nvidia; applications; edge
5,NVDA_2025_204,16,Nvidia,NVDA,0001045810,2025,2025-02-26,2025-01-26,data/processed/sec_10k_text/top100/chunk_01/NVDA/2025_NVDA_10k.txt,204,203,205,AI,"Engineering and marketing personnel engage with key software developers to promote and discuss our platforms, as well as to ascertain individual product requirements and solve technical problems. Our developer program supports the development of AI frameworks, SDKs, and APIs for software applications and game titles that are optimized for our platforms. Our Deep Learning Institute provides in-person and online training for developers in industries and organizations around the world to build AI and accelerated computing applications that leverage our platforms.",49,0,0,0,0,0,0,0,0,0,0,3,ai; cloud; software; solutions; services; customers; platform; data; computing; intel; products; infrastructure; nvidia; applications; edge
5,NVDA_2025_205,16,Nvidia,NVDA,0001045810,2025,2025-02-26,2025-01-26,data/processed/sec_10k_text/top100/chunk_01/NVDA/2025_NVDA_10k.txt,205,204,206,Deep Learning,"Our developer program supports the development of AI frameworks, SDKs, and APIs for software applications and game titles that are optimized for our platforms. Our Deep Learning Institute provides in-person and online training for developers in industries and organizations around the world to build AI and accelerated computing applications that leverage our platforms. Seasonality Our computing platforms serve a diverse set of markets such as data centers, gaming, professional visualization, and automotive.",45,0,0,0,1,0,0,0,0,1,0,3,ai; cloud; software; solutions; services; customers; platform; data; computing; intel; products; infrastructure; nvidia; applications; edge
5,NVDA_2025_226,16,Nvidia,NVDA,0001045810,2025,2025-02-26,2025-01-26,data/processed/sec_10k_text/top100/chunk_01/NVDA/2025_NVDA_10k.txt,226,225,227,AI,"In addition, it is possible that new competitors or alliances among competitors could emerge and acquire significant market share. A significant source of competition comes from companies that provide or intend to provide GPUs, CPUs, DPUs, embedded SoCs, and other accelerated, AI computing processor products, and providers of semiconductor-based high-performance interconnect products based on InfiniBand, Ethernet, Fibre Channel, and proprietary technologies. Some of our competitors may have greater marketing, financial, distribution and manufacturing resources than we do and may be more able to adapt to customers or technological changes.",56,0,0,0,0,0,0,0,0,0,0,1,products; including; business; services; ai; new; revenue; changes; capital; technology; market; operations; financial; growth; continue
5,NVDA_2025_229,16,Nvidia,NVDA,0001045810,2025,2025-02-26,2025-01-26,data/processed/sec_10k_text/top100/chunk_01/NVDA/2025_NVDA_10k.txt,229,228,230,AI,"We expect an increasingly competitive environment in the future. Our current competitors include: • suppliers and licensors of hardware and software for discrete and integrated GPUs, custom chips and other accelerated computing solutions, including solutions offered for AI, such as Advanced Micro Devices, Inc., or AMD, Huawei Technologies Co. Ltd., or Huawei, and Intel Corporation, or Intel; • large cloud services companies with internal teams designing hardware and software that incorporate accelerated or AI computing functionality as part of their internal solutions or platforms, such as Alibaba Group, Alphabet Inc., Amazon, Inc., or Amazon, Baidu, Inc., Huawei, and Microsoft Corporation, or Microsoft; • suppliers of Arm-based CPUs and companies that incorporate hardware and software for CPUs as part of their internal solutions or platforms, such as Amazon, Huawei, and Microsoft; • suppliers of hardware and software for SoC products that are used in servers or embedded into automobiles, autonomous machines, and gaming devices, such as Ambarella, Inc., AMD, Broadcom, Inc., or Broadcom, Intel, Qualcomm Incorporated, Renesas Electronics Corporation, and Samsung, or companies with internal teams designing SoC products for their own products and services, such as Tesla, Inc.; and • networking products consisting of switches, network adapters (including DPUs), and cable solutions (including optical modules) include such as AMD, Arista Networks, Broadcom, Cisco Systems, Inc., Hewlett Packard Enterprise Company, Huawei, Intel, Lumentum Holdings Inc., and Marvell Technology, Inc. as well as internal teams of system vendors and large cloud services companies.",156,0,0,0,0,4,0,0,0,0,4,3,ai; cloud; software; solutions; services; customers; platform; data; computing; intel; products; infrastructure; nvidia; applications; edge
